0,774,58,158,208,3.819000
1,88,37,46,84,0.513600
2,2718,67,1988,2022,17.584400
3,1866,57,1734,1776,10.883000
4,965,61,873,923,5.004800
5,780,67,104,151,3.723600
6,343,47,11,56,1.695500
7,834,58,47,88,4.145900
8,2036,74,1643,1691,12.625100
9,400,57,209,258,1.874500
10,2176,245,529,577,13.455800
11,446,62,191,239,2.266300
12,668,55,529,572,3.599700
13,279,46,216,252,1.461900
14,1876,61,1643,1696,11.220600
15,523,48,182,214,2.663600
16,285,49,159,213,1.523500
17,340,50,300,340,1.702900
18,396,57,206,245,2.540200
19,635,49,122,172,3.059200
20,1299,69,1203,1249,7.059800
21,3321,63,1390,1433,22.331800
22,465,51,399,446,2.199200
23,1155,74,768,817,5.965300
24,634,60,135,192,3.230900
25,1697,63,223,283,9.685900
26,1241,63,965,1003,6.311000
27,1481,64,1388,1439,7.711300
28,519,59,374,426,2.450500
29,1190,68,106,158,6.017100
30,40,22,26,38,0.233800
31,1134,64,246,284,5.785900
32,1350,71,650,693,7.148300
33,156,50,47,91,0.834500
34,459,49,41,83,2.254700
35,486,46,26,71,2.588000
36,545,52,298,336,2.653100
37,2346,71,1789,1833,14.726100
38,351,54,20,71,1.727700
39,1977,59,310,357,11.540000
40,163,39,107,136,0.899800
41,652,57,178,234,3.323700
42,950,58,357,394,4.824600
43,883,63,822,865,4.560500
44,217,46,66,113,1.224200
45,1242,79,231,277,6.290300
46,1576,70,1066,1108,8.295400
47,1228,60,438,485,6.215700
48,147,41,29,84,0.760900
49,606,48,198,250,3.066000
50,2194,63,350,397,13.164000
51,378,46,180,215,2.124700
52,174,50,100,138,0.890800
53,995,69,406,452,5.514300
54,1448,69,43,91,6.936000
55,746,59,185,231,3.584700
56,359,49,77,126,1.754500
57,543,55,12,43,2.603600
58,625,55,42,82,3.028200
59,1670,66,1115,1163,8.706100
60,1007,59,25,78,5.227900
61,1630,74,874,926,8.081000
62,1336,60,1037,1075,6.861100
63,1722,56,1564,1612,8.939000
64,215,58,89,130,1.055600
65,499,57,278,320,2.367700
66,910,68,861,904,4.983100
67,355,44,129,174,1.899900
68,144,50,77,126,0.818500
69,76,41,15,69,0.402200
70,40,40,3,40,0.218200
71,40,35,3,39,0.218400
72,609,61,249,295,3.261900
73,540,52,473,517,2.730100
74,912,55,191,235,4.822000
75,2599,75,1423,1476,16.102900
76,266,60,148,189,1.494500
77,252,52,162,213,1.241000
78,1469,69,247,286,8.423900
79,650,44,366,402,3.378500
80,525,57,260,301,2.550200
81,693,67,369,409,3.569200
82,11,17,4,11,0.072500
83,32,33,4,30,0.185000
84,528,53,343,384,2.948900
85,658,64,274,314,3.121800
86,2023,62,53,92,12.042100
87,87,37,37,85,0.464000
88,4218,69,3512,3564,26.676100
89,459,52,82,119,2.242700
90,143,42,62,110,0.739500
91,616,75,276,326,3.218600
92,144,49,13,62,0.739700
93,1895,57,1124,1169,11.020600
94,642,52,66,113,3.246600
95,255,61,172,218,1.250500
96,1583,74,443,494,8.112200
97,637,77,251,296,3.250500
98,1653,80,91,133,8.304400
99,722,69,296,353,3.519700
100,1069,54,427,489,5.683100
101,158,44,10,54,0.804600
102,1031,61,621,668,5.354800
103,390,79,337,386,2.153100
104,886,58,378,426,4.708900
105,154,47,30,70,0.783500
106,1693,65,752,812,9.093900
107,834,61,263,305,4.018200
108,555,53,70,130,2.888200
109,129,55,19,75,0.728700
110,1039,56,585,641,5.339200
111,351,53,43,73,1.836200
112,822,69,437,493,3.845300
113,178,49,39,88,0.884700
114,1576,97,325,376,7.862600
115,61,39,45,60,0.342100
116,29,22,12,29,0.210100
117,28,30,1,22,0.158900
118,11,14,8,11,0.067700
119,11,14,8,11,0.068200
120,619,68,78,127,2.932300
121,163,63,93,141,0.918200
122,131,59,66,119,0.668000
123,185,55,69,121,0.908900
124,185,55,69,121,0.896100
125,151,40,105,141,0.791000
126,151,40,105,141,0.778100
127,253,53,26,67,1.421200
128,253,53,26,67,1.235700
129,253,53,26,67,1.341800
130,265,53,151,189,1.447500
131,265,53,151,189,1.301600
132,63,30,35,62,0.337700
133,63,30,35,62,0.376300
134,104,41,8,51,0.530800
135,104,41,8,51,0.591400
136,105,50,27,71,0.596000
137,105,50,27,71,0.538000
138,136,47,17,64,0.826700
139,136,47,17,64,0.690400
140,257,52,91,133,1.244200
141,257,52,91,133,1.610600
142,377,62,77,127,1.851800
143,367,53,221,263,1.789600
144,1876,69,452,497,10.793700
145,556,45,254,312,2.826800
146,287,56,62,104,1.428700
147,1601,76,245,290,7.911900
148,947,54,608,646,4.910000
149,548,65,152,212,2.915600
150,740,56,616,664,3.788000
151,109,43,40,87,0.587700
152,12345,69,9373,9422,75.576800
153,177,44,71,129,1.103600
154,740,57,38,91,3.850700
155,2551,61,612,657,16.248000
156,3123,60,3033,3090,19.403300
157,1912,70,871,921,11.173400
158,2860,85,118,172,17.127300
159,473,59,273,324,2.687500
160,1715,59,494,536,9.856900
161,2179,65,1937,1982,13.901700
162,352,61,51,106,2.144500
163,2462,68,1528,1575,14.988400
164,457,60,375,427,2.340600
165,248,39,36,81,1.361400
166,405,53,231,267,1.976000
167,365,57,38,85,2.135100
168,297,43,84,130,1.706900
169,369,62,81,132,1.953200
170,574,51,473,509,2.974100
171,323,48,15,66,1.706100
172,827,62,61,116,4.192700
173,541,57,341,390,2.866900
174,326,44,135,165,1.702400
175,153,45,96,145,0.782000
176,476,60,12,61,2.418200
177,573,44,543,571,2.815800
178,3097,65,429,470,20.234000
179,642,62,522,570,3.132300
180,297,59,263,296,1.455400
181,892,58,840,888,4.889600
182,453,55,26,82,2.392000
183,51,34,16,48,0.276100
184,416,54,275,317,1.999000
185,924,58,191,247,4.684900
186,63,31,35,62,0.345000
187,1201,67,56,95,6.279000
188,398,65,307,349,2.168300
189,416,55,306,357,2.059200
190,578,61,298,345,2.851500
191,204,56,37,86,1.123000
192,1047,64,405,459,5.728600
193,213,40,77,125,1.114100
194,208,46,9,63,1.034100
195,398,48,45,90,2.158900
196,857,73,374,423,4.272800
197,884,64,350,397,4.416400
198,331,52,128,179,1.726800
199,509,62,230,277,2.431500
200,255,43,10,41,1.876600
201,270,51,201,250,1.488300
202,493,54,116,158,2.376900
203,718,54,198,238,3.498700
204,405,53,317,354,2.082500
205,2059,70,1242,1282,12.387400
206,318,45,49,93,1.777800
207,508,55,457,507,2.615600
208,275,52,49,82,1.452300
209,257,44,17,52,1.313300
210,1115,58,93,135,6.324900
211,501,54,415,457,2.468200
212,151,45,104,143,0.776000
213,589,70,296,341,2.822000
214,476,48,446,476,2.306000
215,961,65,744,793,5.080300
216,462,53,109,161,2.332200
217,723,58,11,53,3.758800
218,507,57,401,454,2.428800
219,496,43,2,33,2.362500
220,1192,63,581,638,6.165500
221,397,50,212,265,1.948400
222,487,66,103,146,2.530400
223,289,57,11,54,1.411800
224,1102,51,35,80,5.605600
225,92,43,3,51,0.489400
226,244,50,155,194,1.210200
227,612,54,488,539,2.934600
228,503,51,51,95,2.478600
229,439,53,30,67,2.167500
230,394,42,61,103,1.943700
231,234,49,14,55,1.199500
232,120,44,29,70,0.696500
233,81,46,36,79,0.418300
234,25,23,6,20,0.140900
235,115,47,89,112,0.592800
236,252,63,38,83,1.522700
237,47,36,19,44,0.265500
238,487,67,208,248,2.418100
239,409,62,276,325,2.130300
240,218,47,8,46,1.135700
241,476,43,110,152,2.657100
242,460,50,64,112,2.329600
243,2731,72,289,342,16.675900
244,737,59,548,587,3.778400
245,535,46,318,359,2.650800
246,1302,69,1206,1237,7.347300
247,365,52,251,278,1.802200
248,426,49,311,354,2.105000
249,438,49,262,298,2.491000
250,472,48,37,75,2.365100
251,946,74,158,206,5.160100
252,512,58,304,343,2.455300
253,176,44,44,90,1.034200
254,413,57,210,251,1.995600
255,1027,71,871,912,5.607900
256,531,59,131,175,2.542700
257,366,50,317,363,1.921900
258,533,60,116,153,2.648600
259,914,54,25,83,4.805700
260,153,47,10,51,0.892600
261,440,60,354,399,2.443100
262,192,51,33,84,1.095500
263,784,62,7,64,3.829600
264,460,45,331,370,2.456100
265,321,56,122,163,1.817200
266,207,40,175,201,1.047600
267,212,48,22,73,1.207600
268,443,55,373,432,2.213100
269,260,54,37,87,1.608400
270,316,52,209,245,1.555000
271,982,61,2,52,5.870200
272,237,51,148,192,1.303800
273,866,67,30,69,4.715200
274,509,53,96,137,2.443200
275,83,47,10,50,0.488700
276,307,50,61,103,1.784100
277,370,54,196,241,1.793400
278,542,49,179,225,2.721900
279,1571,67,173,216,9.064000
280,45,38,6,36,0.254500
281,588,70,397,447,2.953900
282,424,56,207,258,2.039800
283,256,56,56,90,1.403900
284,361,43,111,161,2.105100
285,340,47,293,328,1.707100
286,87,52,50,87,0.454000
287,435,47,355,400,2.167200
288,581,71,71,123,2.742000
289,601,63,258,305,3.225900
290,338,49,278,317,1.738500
291,392,67,35,85,1.994400
292,1097,68,343,388,5.820100
293,484,60,91,140,2.379800
294,968,54,229,283,4.963700
295,875,49,666,708,4.356900
296,102,55,15,54,0.603000
297,222,42,70,106,1.105300
298,1809,75,411,459,10.593500
299,89,39,59,77,0.488900
300,219,47,3,19,1.074500
301,186,53,33,79,0.934700
302,419,46,174,221,2.105800
303,635,44,233,275,3.242800
304,769,51,258,303,3.961300
305,514,52,44,94,2.461700
306,1982,70,1634,1682,11.720100
307,99,43,3,41,0.548100
308,156,55,10,55,0.918100
309,218,56,101,156,1.108500
310,138,50,71,105,0.784700
311,70,38,20,64,0.385100
312,2224,59,2048,2092,12.877400
313,96,48,61,95,0.499900
314,306,47,185,236,1.603400
315,565,60,312,359,2.842700
316,256,46,7,33,1.267900
317,511,48,202,237,2.576200
318,228,44,71,113,1.130400
319,262,43,168,207,1.562200
320,1620,80,1078,1124,8.959200
321,552,57,51,95,2.684000
322,224,46,20,69,1.110900
323,1353,58,55,100,7.641900
324,256,42,43,88,1.364100
325,123,48,2,56,0.661700
326,136,45,17,64,0.731300
327,174,52,39,86,0.882300
328,186,37,144,184,0.961100
329,208,50,15,64,1.093300
330,213,41,3,33,1.062100
331,376,39,92,144,2.090600
332,376,45,334,376,1.875000
333,642,49,605,641,3.255600
334,717,54,662,703,3.782900
335,378,63,189,240,1.841500
336,410,57,148,202,2.022200
337,552,66,369,411,2.643900
338,130,47,7,55,0.817500
339,307,58,73,121,1.395700
340,74,41,34,74,0.413700
341,75,47,35,75,0.396100
342,439,50,163,203,2.382800
343,442,54,2,46,2.199900
344,341,43,305,341,2.064800
345,1887,59,118,167,10.955300
346,657,74,332,380,3.571800
347,40,46,6,40,0.222500
348,134,51,42,87,0.766400
349,192,48,12,57,1.036100
350,1426,61,1317,1355,7.584100
351,105,36,22,53,0.602500
352,521,59,407,454,2.540300
353,256,52,26,61,1.382800
354,383,57,186,230,1.889000
355,510,68,85,138,2.504400
356,435,51,185,241,2.303500
357,758,73,648,697,4.103900
358,679,61,254,301,3.627400
359,206,61,87,137,1.096400
360,462,56,218,267,2.635500
361,113,42,17,46,0.574700
362,576,61,42,94,2.840700
363,262,48,69,118,1.310300
364,55,63,4,53,0.293800
365,1962,58,1551,1599,12.103500
366,697,59,490,532,4.092800
367,445,66,253,296,2.396300
368,2224,57,1980,2018,13.802700
369,373,54,180,221,1.896600
370,613,61,188,231,2.920200
371,376,51,38,90,1.875400
372,450,55,307,357,2.358600
373,449,55,307,357,2.223300
374,450,55,307,357,2.225500
375,462,64,318,368,2.505900
376,420,43,349,389,2.059300
377,155,42,39,76,0.880700
378,339,51,155,196,1.691800
379,649,67,122,173,3.178000
380,284,50,61,103,1.520100
381,306,69,8,52,1.541100
382,172,51,41,79,0.871600
383,115,51,16,48,0.655000
384,173,59,75,101,0.874000
385,126,42,91,115,0.791700
386,112,50,21,72,0.570000
387,112,51,7,50,0.614400
388,577,70,159,220,2.734700
389,567,75,164,225,2.790800
390,574,80,158,219,2.800400
391,2703,81,2158,2198,15.996000
392,502,63,453,501,2.804200
393,332,53,208,256,1.687400
394,332,53,208,256,1.819600
395,586,82,94,140,3.168800
396,1224,70,718,768,6.704600
397,433,58,100,146,2.253000
398,356,48,123,165,1.848600
399,530,52,457,503,2.808500
400,721,51,564,598,3.973200
401,163,56,96,137,0.795900
402,588,66,108,161,3.240600
403,361,49,35,75,1.788300
404,365,69,248,286,1.764600
405,390,57,59,111,1.899600
406,381,52,187,216,1.878800
407,1161,57,519,561,6.032200
408,1779,68,796,852,10.585900
409,494,59,405,460,2.440600
410,845,55,468,516,4.342100
411,544,52,22,63,2.814300
412,56,42,5,28,0.323200
413,336,45,58,109,1.664500
414,235,41,217,234,1.303100
415,378,51,2,52,2.075300
416,1176,52,1060,1106,6.315600
417,655,59,432,466,3.208700
418,112,47,55,88,0.580900
419,786,78,245,301,3.733800
420,184,40,13,54,0.920200
421,189,48,73,115,0.998800
422,463,46,100,141,2.497100
423,246,43,187,230,1.287600
424,454,46,415,452,2.315600
425,153,41,4,50,0.858000
426,622,59,559,613,3.341800
427,1097,54,895,935,5.923800
428,941,64,172,219,4.903500
429,141,48,36,84,0.709600
430,141,44,17,72,0.755600
431,661,57,251,294,3.560200
432,417,73,263,306,2.108300
433,494,73,228,272,2.475800
434,427,50,161,192,2.254500
435,449,62,240,295,2.221600
436,427,74,132,171,2.085300
437,493,58,148,195,2.343900
438,353,60,204,254,1.756500
439,252,58,70,122,1.397200
