0,774,58,158,208,1.824352
1,88,37,46,84,0.399200
2,2718,67,1988,2022,5.576960
3,1866,57,1734,1776,3.927072
4,965,61,873,923,2.199968
5,780,67,104,151,1.816416
6,343,47,11,56,0.897216
7,834,58,47,88,1.937568
8,2036,74,1643,1691,4.221280
9,400,57,209,258,1.062464
10,2176,245,529,577,4.525632
11,446,62,191,239,1.213888
12,668,55,529,572,1.601056
13,279,46,216,252,0.775360
14,1876,61,1643,1696,3.927904
15,523,48,182,214,1.334368
16,285,49,159,213,0.812928
17,340,50,300,340,0.942464
18,396,57,206,245,1.048192
19,635,49,122,172,1.510592
20,1299,69,1203,1249,2.760224
21,3321,63,1390,1433,6.669280
22,465,51,399,446,1.223104
23,1155,74,768,817,2.517056
24,634,60,135,192,1.564352
25,1697,63,223,283,3.636864
26,1241,63,965,1003,2.673856
27,1481,64,1388,1439,3.139968
28,519,59,374,426,1.296128
29,1190,68,106,158,2.615648
30,40,22,26,38,0.329728
31,1134,64,246,284,2.481184
32,1350,71,650,693,2.921280
33,156,50,47,91,0.574560
34,459,49,41,83,1.197984
35,486,46,26,71,1.288864
36,545,52,298,336,1.410944
37,2346,71,1789,1833,4.786400
38,351,54,20,71,0.918624
39,1977,59,310,357,4.108384
40,163,39,107,136,0.590304
41,652,57,178,234,1.598080
42,950,58,357,394,2.157792
43,883,63,822,865,1.966016
44,217,46,66,113,0.672704
45,1242,79,231,277,2.744384
46,1576,70,1066,1108,3.383232
47,1228,60,438,485,2.676544
48,147,41,29,84,0.538656
49,606,48,198,250,1.490208
50,2194,63,350,397,4.598912
51,378,46,180,215,0.998880
52,174,50,100,138,0.603552
53,995,69,406,452,2.213472
54,1448,69,43,91,3.081312
55,746,59,185,231,1.804832
56,359,49,77,126,0.968704
57,543,55,12,43,1.337152
58,625,55,42,82,1.529568
59,1670,66,1115,1163,3.609088
60,1007,59,25,78,2.159744
61,1630,74,874,926,3.479424
62,1336,60,1037,1075,2.885472
63,1722,56,1564,1612,3.728352
64,215,58,89,130,0.670848
65,499,57,278,320,1.272992
66,910,68,861,904,2.067136
67,355,44,129,174,0.965984
68,144,50,77,126,0.544640
69,76,41,15,69,0.402464
70,40,40,3,40,0.338784
71,40,35,3,39,0.323584
72,609,61,249,295,1.520928
73,540,52,473,517,1.379936
74,912,55,191,235,2.066560
75,2599,75,1423,1476,5.125408
76,266,60,148,189,0.768832
77,252,52,162,213,0.729600
78,1469,69,247,286,3.092640
79,650,44,366,402,1.606880
80,525,57,260,301,1.355200
81,693,67,369,409,1.638560
82,11,17,4,11,0.225280
83,32,33,4,30,0.325824
84,528,53,343,384,1.337600
85,658,64,274,314,1.611008
86,2023,62,53,92,4.077984
87,87,37,37,85,0.392256
88,4218,69,3512,3564,8.479008
89,459,52,82,119,1.220384
90,143,42,62,110,0.531712
