0,774,58,158,208,1.823840
1,88,37,46,84,0.445440
2,2718,67,1988,2022,5.630848
3,1866,57,1734,1776,3.973984
4,965,61,873,923,2.185952
5,780,67,104,151,1.848928
6,343,47,11,56,0.919008
7,834,58,47,88,1.969536
8,2036,74,1643,1691,4.249440
9,400,57,209,258,1.081152
10,2176,245,529,577,4.538176
11,446,62,191,239,1.237056
12,668,55,529,572,1.636448
13,279,46,216,252,0.790304
14,1876,61,1643,1696,3.950208
15,523,48,182,214,1.351104
16,285,49,159,213,0.814336
17,340,50,300,340,0.950272
18,396,57,206,245,1.051040
19,635,49,122,172,1.533856
20,1299,69,1203,1249,2.784800
21,3321,63,1390,1433,6.725248
22,465,51,399,446,1.221952
23,1155,74,768,817,2.527072
24,634,60,135,192,1.564736
25,1697,63,223,283,3.613792
26,1241,63,965,1003,2.711872
27,1481,64,1388,1439,3.152992
28,519,59,374,426,1.325824
29,1190,68,106,158,2.652256
30,40,22,26,38,0.336896
31,1134,64,246,284,2.674976
32,1350,71,650,693,3.001728
33,156,50,47,91,0.569632
34,459,49,41,83,1.244544
35,486,46,26,71,1.325408
36,545,52,298,336,1.413696
37,2346,71,1789,1833,4.860992
38,351,54,20,71,0.936832
39,1977,59,310,357,4.130592
40,163,39,107,136,0.596512
41,652,57,178,234,1.625760
42,950,58,357,394,2.197056
43,883,63,822,865,2.037408
44,217,46,66,113,0.712832
45,1242,79,231,277,2.701280
46,1576,70,1066,1108,3.423776
47,1228,60,438,485,2.704704
48,147,41,29,84,0.554368
49,606,48,198,250,1.509728
50,2194,63,350,397,4.587488
51,378,46,180,215,1.042560
52,174,50,100,138,0.622368
53,995,69,406,452,2.247040
54,1448,69,43,91,3.139296
55,746,59,185,231,1.780064
56,359,49,77,126,0.978400
57,543,55,12,43,1.352800
58,625,55,42,82,1.556800
59,1670,66,1115,1163,3.583456
60,1007,59,25,78,2.193056
61,1630,74,874,926,3.509696
62,1336,60,1037,1075,2.906592
63,1722,56,1564,1612,3.696160
64,215,58,89,130,0.670624
65,499,57,278,320,1.321728
66,910,68,861,904,2.085728
67,355,44,129,174,0.970784
68,144,50,77,126,0.544608
69,76,41,15,69,0.408768
70,40,40,3,40,0.335008
71,40,35,3,39,0.325632
72,609,61,249,295,1.523712
73,540,52,473,517,1.381376
74,912,55,191,235,2.079104
75,2599,75,1423,1476,5.195104
76,266,60,148,189,0.784704
77,252,52,162,213,0.749152
78,1469,69,247,286,3.179968
79,650,44,366,402,1.593280
80,525,57,260,301,1.357024
81,693,67,369,409,1.647744
82,11,17,4,11,0.234496
83,32,33,4,30,0.320512
84,528,53,343,384,1.376960
85,658,64,274,314,1.602752
86,2023,62,53,92,4.058880
87,87,37,37,85,0.407552
88,4218,69,3512,3564,8.557344
89,459,52,82,119,1.237984
90,143,42,62,110,0.553760
91,616,75,276,326,1.529568
92,144,49,13,62,0.533056
93,1895,57,1124,1169,3.861440
94,642,52,66,113,1.610048
95,255,61,172,218,0.737536
96,1583,74,443,494,3.247712
97,637,77,251,296,1.556736
98,1653,80,91,133,3.576000
99,722,69,296,353,1.745632
100,1069,54,427,489,2.392064
101,158,44,10,54,0.575232
102,1031,61,621,668,2.238496
103,390,79,337,386,1.082944
104,886,58,378,426,2.019040
105,154,47,30,70,0.566336
106,1693,65,752,812,3.618496
107,834,61,263,305,1.957120
108,555,53,70,130,1.412960
109,129,55,19,75,0.533856
110,1039,56,585,641,2.288672
111,351,53,43,73,0.925728
112,822,69,437,493,1.935584
113,178,49,39,88,0.632224
114,1576,97,325,376,3.419200
115,61,39,45,60,0.355328
116,29,22,12,29,0.304352
117,28,30,1,22,0.290816
118,11,14,8,11,0.231424
119,11,14,8,11,0.234496
120,619,68,78,127,1.524800
121,163,63,93,141,0.602496
122,131,59,66,119,0.548032
123,185,55,69,121,0.611264
124,185,55,69,121,0.621600
125,151,40,105,141,0.553760
126,151,40,105,141,0.566688
127,253,53,26,67,0.754112
128,253,53,26,67,0.735584
129,253,53,26,67,0.761984
130,265,53,151,189,0.793088
