0,774,58,158,208,3.920500
1,88,37,46,84,0.512500
2,2718,67,1988,2022,16.096800
3,1866,57,1734,1776,10.630900
4,965,61,873,923,5.174700
5,780,67,104,151,3.880200
6,343,47,11,56,1.728300
7,834,58,47,88,3.975500
8,2036,74,1643,1691,12.633300
9,400,57,209,258,1.924900
10,2176,245,529,577,12.741000
11,446,62,191,239,2.217500
12,668,55,529,572,3.409300
13,279,46,216,252,1.641800
14,1876,61,1643,1696,10.533200
15,523,48,182,214,2.502800
16,285,49,159,213,1.552200
17,340,50,300,340,1.722600
18,396,57,206,245,2.261700
19,635,49,122,172,3.252800
20,1299,69,1203,1249,7.224200
21,3321,63,1390,1433,19.627700
22,465,51,399,446,2.294800
23,1155,74,768,817,5.844600
24,634,60,135,192,3.016500
25,1697,63,223,283,9.153000
26,1241,63,965,1003,6.308400
27,1481,64,1388,1439,7.625100
28,519,59,374,426,2.480900
29,1190,68,106,158,5.976000
30,40,22,26,38,0.255700
31,1134,64,246,284,5.735000
32,1350,71,650,693,7.455700
33,156,50,47,91,0.886900
34,459,49,41,83,2.418500
35,486,46,26,71,2.654700
36,545,52,298,336,2.674800
37,2346,71,1789,1833,14.360300
38,351,54,20,71,1.912200
39,1977,59,310,357,11.559200
40,163,39,107,136,0.944000
41,652,57,178,234,3.827200
42,950,58,357,394,4.913700
43,883,63,822,865,4.661000
44,217,46,66,113,1.057700
45,1242,79,231,277,6.372500
46,1576,70,1066,1108,8.618000
47,1228,60,438,485,6.252600
48,147,41,29,84,0.860800
49,606,48,198,250,3.079900
50,2194,63,350,397,12.913700
51,378,46,180,215,1.868100
52,174,50,100,138,1.044100
53,995,69,406,452,5.706900
54,1448,69,43,91,7.904400
55,746,59,185,231,3.584700
56,359,49,77,126,1.812100
57,543,55,12,43,2.613300
58,625,55,42,82,3.096700
59,1670,66,1115,1163,9.585400
60,1007,59,25,78,5.558300
61,1630,74,874,926,8.284700
62,1336,60,1037,1075,6.803200
63,1722,56,1564,1612,9.092200
64,215,58,89,130,1.143500
65,499,57,278,320,2.550900
66,910,68,861,904,5.456600
67,355,44,129,174,1.742800
68,144,50,77,126,0.795500
69,76,41,15,69,0.408600
70,40,40,3,40,0.214500
71,40,35,3,39,0.250900
72,609,61,249,295,3.163100
73,540,52,473,517,2.576600
74,912,55,191,235,4.944700
75,2599,75,1423,1476,16.168500
76,266,60,148,189,1.469800
77,252,52,162,213,1.267700
78,1469,69,247,286,8.770600
79,650,44,366,402,3.290100
80,525,57,260,301,2.689000
81,693,67,369,409,3.434100
82,11,17,4,11,0.101700
83,32,33,4,30,0.185700
84,528,53,343,384,2.519700
85,658,64,274,314,3.338800
86,2023,62,53,92,12.538800
87,87,37,37,85,0.459700
88,4218,69,3512,3564,26.484800
89,459,52,82,119,2.269600
90,143,42,62,110,0.741300
91,616,75,276,326,3.080900
92,144,49,13,62,0.783200
93,1895,57,1124,1169,11.106500
94,642,52,66,113,3.242000
95,255,61,172,218,1.250900
96,1583,74,443,494,9.428400
97,637,77,251,296,3.007100
98,1653,80,91,133,9.040900
