0,847,260,55,103,1.956400
1,473,45,128,162,1.192300
2,74,34,15,36,0.271300
3,640,48,267,318,1.566300
4,362,46,9,44,0.944600
5,300,53,151,189,0.772900
6,71,27,43,60,0.211000
7,1410,51,528,573,3.795700
8,243,33,63,119,0.619000
9,583,56,138,189,1.486900
10,189,35,88,119,0.534500
11,111,33,30,76,0.308900
12,97,38,33,81,0.314200
13,656,43,214,264,1.600600
14,605,39,384,427,1.504800
15,1331,47,1237,1284,4.086900
16,940,61,70,125,2.374700
17,5400,66,3970,4008,16.692800
18,68,27,45,68,0.206500
19,1019,59,903,952,2.435800
20,945,56,288,339,2.299300
21,597,50,7,49,1.560300
22,81,35,47,79,0.236500
23,260,48,171,221,0.809400
24,446,46,378,425,1.218800
25,512,43,122,166,1.297300
26,569,48,195,235,1.442700
27,334,39,206,253,0.864600
28,78,38,32,60,0.231600
29,79,35,3,39,0.214400
30,404,49,287,335,1.064900
31,80,31,29,51,0.233600
32,1488,51,1265,1308,3.960300
33,356,45,278,324,0.918300
34,569,57,31,82,1.455500
35,136,33,114,135,0.521300
36,303,42,257,294,0.818000
37,73,45,10,45,0.222800
38,101,44,8,44,0.333700
39,327,38,17,63,1.038500
40,328,44,241,286,1.269000
41,273,41,213,262,1.143800
42,215,41,70,108,0.569600
43,221,45,118,155,0.649900
44,528,48,177,227,1.337000
45,665,50,253,311,1.677700
46,291,58,122,147,0.767200
47,379,45,101,148,0.954000
48,233,37,29,63,0.753900
49,387,48,177,207,1.080600
