0,847,260,55,103,2.074700
1,473,45,128,162,1.191500
2,74,34,15,36,0.225500
3,640,48,267,318,1.634000
4,362,46,9,44,0.945600
5,300,53,151,189,0.823100
6,71,27,43,60,0.220900
7,1410,51,528,573,3.645000
8,243,33,63,119,0.760900
9,583,56,138,189,1.438300
10,189,35,88,119,0.649500
11,111,33,30,76,0.391300
12,97,38,33,81,0.265500
13,656,43,214,264,1.677200
14,605,39,384,427,1.515400
15,1331,47,1237,1284,4.307500
16,940,61,70,125,2.266100
17,5400,66,3970,4008,17.719800
18,68,27,45,68,0.201100
19,1019,59,903,952,2.686200
20,945,56,288,339,2.291200
21,597,50,7,49,1.566300
22,81,35,47,79,0.274900
23,260,48,171,221,0.750100
24,446,46,378,425,1.137900
25,512,43,122,166,1.809700
26,569,48,195,235,1.416300
27,334,39,206,253,1.093000
28,78,38,32,60,0.231900
29,79,35,3,39,0.248100
30,404,49,287,335,1.025500
31,80,31,29,51,0.233100
32,1488,51,1265,1308,4.245900
33,356,45,278,324,1.289900
34,569,57,31,82,1.665200
35,136,33,114,135,0.383300
36,303,42,257,294,0.791200
37,73,45,10,45,0.221600
38,101,44,8,44,0.283500
39,327,38,17,63,0.849600
40,328,44,241,286,0.848100
41,273,41,213,262,0.695100
42,215,41,70,108,0.617400
43,221,45,118,155,0.589300
44,528,48,177,227,1.327200
45,665,50,253,311,1.661700
46,291,58,122,147,0.784700
47,379,45,101,148,0.953100
48,233,37,29,63,0.603900
49,387,48,177,207,1.174000
