0,22949,68,19493,19458,122.913100
1,847,260,103,55,4.154300
2,473,51,81,32,2.716400
3,74,44,49,6,0.454800
4,640,48,318,267,3.498100
5,362,46,44,9,2.247800
6,300,53,189,151,1.829800
7,71,34,42,8,0.412600
8,1410,55,787,754,7.813900
9,243,43,236,193,1.429500
10,583,57,513,471,3.498800
11,189,43,112,76,1.133200
12,111,37,91,44,0.624900
13,97,38,81,33,0.604200
14,656,44,281,242,3.742100
15,605,43,277,229,3.487400
16,1331,53,718,676,7.618100
17,940,61,125,70,4.909000
18,5400,66,4008,3970,31.966900
19,68,30,60,20,0.455400
20,1019,59,952,903,5.379600
21,945,56,339,288,4.984100
22,597,55,497,465,3.327800
23,81,38,44,7,0.488900
24,260,48,221,171,1.510700
25,446,60,123,78,2.288300
26,512,55,335,291,2.688400
27,569,48,235,195,3.023300
28,334,44,194,146,1.953400
29,78,38,60,32,0.483600
30,79,36,64,30,0.435600
31,404,49,335,287,2.282900
32,80,32,73,27,0.544700
33,1488,51,1308,1265,9.145100
34,356,47,51,15,2.076100
35,569,57,82,31,3.134000
36,136,34,56,10,0.884400
37,303,42,294,257,1.772800
38,73,45,45,10,0.402200
39,101,44,44,8,0.659200
40,327,38,63,17,1.854000
41,328,56,148,112,1.908500
42,273,41,262,213,1.520800
43,215,41,108,70,1.092400
44,221,45,155,118,1.217100
45,528,52,348,296,2.726200
46,665,50,311,253,4.295400
47,291,58,147,122,1.697000
48,379,58,285,240,2.295600
49,233,37,63,29,1.359700
50,387,48,207,177,2.151500
