0,22949,68,19493,19458,129.798000
1,847,260,103,55,4.557600
2,473,51,81,32,2.494100
3,74,44,49,6,0.508800
4,640,48,318,267,3.496400
5,362,46,44,9,2.358200
6,300,53,189,151,1.609200
7,71,34,42,8,0.437900
8,1410,55,787,754,8.265200
9,243,43,236,193,1.624900
10,583,57,513,471,3.555200
11,189,43,112,76,1.343400
12,111,37,91,44,0.627600
13,97,38,81,33,0.522500
14,656,44,281,242,3.872500
15,605,43,277,229,3.876400
16,1331,53,718,676,7.622400
17,940,61,125,70,4.980000
18,5400,66,4008,3970,33.272500
19,68,30,60,20,0.513000
20,1019,59,952,903,5.451100
21,945,56,339,288,5.847600
22,597,55,497,465,3.275500
23,81,38,44,7,0.579600
24,260,48,221,171,1.532900
25,446,60,123,78,2.378100
26,512,55,335,291,2.519200
27,569,48,235,195,3.575200
28,334,44,194,146,2.482000
29,78,38,60,32,0.609500
30,79,36,64,30,0.435000
31,404,49,335,287,2.253300
32,80,32,73,27,0.528500
33,1488,51,1308,1265,9.167700
34,356,47,51,15,2.192000
35,569,57,82,31,3.144900
36,136,34,56,10,0.800400
37,303,42,294,257,1.814100
38,73,45,45,10,0.406200
39,101,44,44,8,0.544100
40,327,38,63,17,1.813800
41,328,56,148,112,1.615700
42,273,41,262,213,1.339000
43,215,41,108,70,1.289600
44,221,45,155,118,1.093100
45,528,52,348,296,2.831700
46,665,50,311,253,3.666600
47,291,58,147,122,1.612600
48,379,58,285,240,2.546300
49,233,37,63,29,1.430400
50,387,48,207,177,2.171000
