0,847,260,55,103,2.121600
1,473,45,128,162,1.193600
2,74,34,15,36,0.227200
3,640,48,267,318,1.818400
4,362,46,9,44,0.949200
5,300,53,151,189,0.858000
6,71,27,43,60,0.218700
7,1410,51,528,573,3.655800
8,243,33,63,119,0.612800
9,583,56,138,189,1.518400
10,189,35,88,119,0.514700
11,111,33,30,76,0.309400
12,97,38,33,81,0.337400
13,656,43,214,264,1.622900
14,605,39,384,427,1.533000
15,1331,47,1237,1284,3.502200
16,940,61,70,125,2.294100
17,5400,66,3970,4008,16.652300
18,68,27,45,68,0.203300
19,1019,59,903,952,2.567000
20,945,56,288,339,2.355200
21,597,50,7,49,1.544400
22,81,35,47,79,0.246200
23,260,48,171,221,0.721400
24,446,46,378,425,1.179700
25,512,43,122,166,1.639800
26,569,48,195,235,1.488200
27,334,39,206,253,1.028300
28,78,38,32,60,0.228000
29,79,35,3,39,0.224000
30,404,49,287,335,1.097200
31,80,31,29,51,0.226100
32,1488,51,1265,1308,3.937300
33,356,45,278,324,0.949800
34,569,57,31,82,1.489300
35,136,33,114,135,0.389600
36,303,42,257,294,0.790000
37,73,45,10,45,0.218100
38,101,44,8,44,0.395100
39,327,38,17,63,0.840000
40,328,44,241,286,0.848400
41,273,41,213,262,0.700800
42,215,41,70,108,0.558400
43,221,45,118,155,0.651000
44,528,48,177,227,1.521100
45,665,50,253,311,1.756900
46,291,58,122,147,0.766400
47,379,45,101,148,0.980600
48,233,37,29,63,0.734000
49,387,48,177,207,0.980500
