0,22949,60,,1745,132.550079
1,847,260,,103,4.667008
2,473,45,,162,2.786848
3,74,34,,36,0.493568
4,640,48,,318,3.859072
5,362,46,,44,2.214912
6,300,50331651,,289,1.857920
7,71,27,,60,0.483328
8,1410,51,,573,8.342432
9,243,33,,119,1.396000
10,583,56,,189,3.302688
11,189,35,,119,1.099872
12,111,33,,76,0.715200
13,97,38,,81,0.658400
14,656,603979812,,513,3.886368
15,605,39,,427,3.532640
16,1331,47,,1284,7.580640
17,940,61,,125,5.645824
18,5400,66,,4008,31.599009
19,68,27,,68,0.501760
20,1019,59,,952,5.885376
21,945,56,,339,5.515584
22,597,50,,49,3.505984
23,81,35,,79,0.513024
24,260,48,,221,1.528832
25,446,46,,425,2.642848
26,512,43,,166,3.125888
27,569,48,,235,3.337632
28,334,39,,253,2.068800
29,78,38,,60,0.504608
30,79,35,,39,0.496640
31,404,49,,335,2.444032
32,80,31,,51,0.509952
33,1488,51,,1308,8.698208
34,356,45,,324,2.196864
35,569,57,,82,3.324192
36,136,33,,135,0.880192
37,303,42,,294,1.717984
38,73,45,,45,0.499968
39,101,44,,44,0.663552
40,327,38,,63,1.922144
41,328,620757029,,181,2.033536
42,273,41,,262,1.551488
43,215,41,,108,1.228928
44,221,45,,155,1.250720
45,528,48,,227,3.171040
46,665,50,,311,3.867040
47,291,58,,147,1.707584
48,379,45,,148,2.214432
49,233,37,,63,1.370080
50,387,48,,207,2.315488
0,22949,60,,1745,132.629990
1,847,260,,103,4.662944
2,473,45,,162,2.819200
3,74,34,,36,0.482432
4,640,48,,318,3.861664
5,362,46,,44,2.230496
6,300,53,,189,1.802656
7,71,27,,60,0.479232
8,1410,51,,573,8.377824
9,243,33,,119,1.414816
10,583,56,,189,3.274816
11,189,35,,119,1.117344
12,111,33,,76,0.695296
13,97,38,,81,0.654272
14,656,43,,264,3.915744
15,605,39,,427,3.553984
16,1331,47,,1284,7.588768
17,940,61,,125,5.561568
18,5400,66,,4008,31.633217
19,68,27,,68,0.481280
20,1019,59,,952,5.853792
21,945,6938067,,453,5.519808
22,597,50,,49,3.518528
23,81,35,,79,0.514144
24,260,48,,221,1.651744
25,446,46,,425,2.642016
26,512,43,,166,3.109408
27,569,48,,235,3.327296
28,334,39,,253,2.064320
29,78,38,,60,0.507904
30,79,35,,39,0.500736
31,404,49,,335,2.436896
32,80,31,,51,0.505696
33,1488,51,,1308,8.747648
34,356,45,,324,2.231872
35,569,57,,82,3.382688
36,136,33,,135,0.873504
37,303,42,,294,1.736096
38,73,45,,45,0.487424
39,101,44,,44,0.660768
40,327,38,,63,1.908096
41,328,44,,286,2.043456
42,273,41,,262,1.562880
43,215,41,,108,1.246304
44,221,45,,155,1.276768
45,528,48,,227,3.145344
46,665,50,,311,3.885664
47,291,58,,147,1.704864
48,379,45,,148,2.242688
49,233,51,,40,1.396000
50,387,48,,207,2.363840
0,22949,60,,1745,133.711258
1,847,260,,103,4.711328
2,473,45,,162,2.858912
3,74,34,,36,0.490496
4,640,48,,318,3.861472
5,362,46,,44,2.253952
6,300,53,,189,1.863648
7,71,27,,60,0.518144
8,1410,51,,573,8.345344
9,243,33,,119,1.477856
10,583,56,,189,3.293248
11,189,35,,119,1.096480
12,111,33,,76,0.731680
13,97,38,,81,0.661536
14,656,43,,264,3.963328
15,605,39,,427,3.552544
16,1331,47,,1284,7.898240
17,940,61,,125,5.656896
18,5400,66,,4008,31.793568
19,68,27,,68,0.542912
20,1019,59,,952,5.935936
21,945,56,,339,5.578464
22,597,50,,49,3.627328
23,81,35,,79,0.520384
24,260,48,,221,1.705216
25,446,46,,425,2.666272
26,512,43,,166,3.238208
27,569,48,,235,3.408864
28,334,39,,253,2.118208
29,78,38,,60,0.526304
30,79,35,,39,0.525408
31,404,49,,335,2.461216
32,80,31,,51,0.515936
33,1488,51,,1308,8.855904
34,356,45,,324,2.222720
35,569,57,,82,3.428928
36,136,33,,135,0.925312
37,303,42,,294,1.776096
38,73,45,,45,0.533504
39,101,44,,44,0.683232
40,327,38,,63,1.952416
41,328,44,,286,2.112576
42,273,41,,262,1.785792
43,215,41,,108,1.240192
44,221,45,,155,1.264544
45,528,48,,227,3.242080
46,665,50,,311,3.883584
47,291,58,,147,1.724704
48,379,45,,148,2.275872
49,233,41,,215,1.387584
50,387,48,,207,2.326528
