0,847,260,55,103,4.067800
1,473,51,32,81,2.393500
2,74,44,6,49,0.451400
3,640,48,267,318,3.342700
4,362,46,9,44,2.000400
5,300,53,151,189,1.619200
6,71,34,8,42,0.423300
7,1410,55,754,787,7.611900
8,243,43,193,236,1.275000
9,583,57,471,513,3.065300
10,189,43,76,112,1.146600
11,111,37,44,91,0.628300
12,97,38,33,81,0.543500
13,656,44,242,281,3.516300
14,605,43,229,277,3.039000
15,1331,53,676,718,7.321600
16,940,61,70,125,4.624600
17,5400,66,3970,4008,34.251800
18,68,30,20,60,0.415200
19,1019,59,903,952,5.743300
20,945,56,288,339,5.094300
21,597,55,465,497,3.371000
22,81,38,7,44,0.489200
23,260,48,171,221,1.465300
24,446,60,78,123,2.805700
25,512,55,291,335,2.553200
26,569,48,195,235,3.078400
27,334,44,146,194,1.853700
28,78,38,32,60,0.515000
29,79,36,30,64,0.596700
30,404,49,287,335,2.304600
31,80,32,27,73,0.497500
32,1488,51,1265,1308,8.573300
33,356,47,15,51,1.874100
34,569,57,31,82,3.113400
35,136,34,10,56,0.783900
36,303,42,257,294,1.605000
37,73,45,10,45,0.443100
38,101,44,8,44,0.568800
39,327,38,17,63,2.007200
40,328,56,112,148,1.738200
41,273,41,213,262,1.786500
42,215,41,70,108,1.178100
43,221,45,118,155,1.367900
44,528,52,296,348,2.866500
45,665,50,253,311,3.646100
46,291,58,122,147,1.663600
47,379,58,240,285,2.066600
48,233,37,29,63,1.413700
49,387,48,177,207,1.982200
