0,847,260,55,103,4.598300
1,473,51,32,81,3.041900
2,74,44,6,49,0.435500
3,640,48,267,318,3.365000
4,362,46,9,44,1.935000
5,300,53,151,189,1.588500
6,71,34,8,42,0.426300
7,1410,55,754,787,7.586200
8,243,43,193,236,1.387200
9,583,57,471,513,3.497600
10,189,43,76,112,1.209300
11,111,37,44,91,0.728000
12,97,38,33,81,0.629900
13,656,44,242,281,3.304600
14,605,43,229,277,3.164200
15,1331,53,676,718,7.447200
16,940,61,70,125,4.807800
17,5400,66,3970,4008,32.125700
18,68,30,20,60,0.420100
19,1019,59,903,952,5.396200
20,945,56,288,339,5.096900
21,597,55,465,497,3.027300
22,81,38,7,44,0.555100
23,260,48,171,221,1.380900
24,446,60,78,123,2.283600
25,512,55,291,335,2.887400
26,569,48,195,235,2.945100
27,334,44,146,194,1.884800
28,78,38,32,60,0.465400
29,79,36,30,64,0.443100
30,404,49,287,335,2.335600
31,80,32,27,73,0.466500
32,1488,51,1265,1308,8.323700
33,356,47,15,51,1.877100
34,569,57,31,82,2.871500
35,136,34,10,56,0.778000
36,303,42,257,294,1.730900
37,73,45,10,45,0.479300
38,101,44,8,44,0.546100
39,327,38,17,63,1.806700
40,328,56,112,148,1.936500
41,273,41,213,262,1.676600
42,215,41,70,108,1.132900
43,221,45,118,155,1.143300
44,528,52,296,348,2.698000
45,665,50,253,311,3.545200
46,291,58,122,147,1.520800
47,379,58,240,285,2.179100
48,233,37,29,63,1.316900
49,387,48,177,207,2.056200
